Token,Item Name,Description,Category,GTIN,SKU,Variation Name,Unit and Precision,Price,Option Name 1,Option Value 1,Option Name 2,Option Value 2,Default Unit Cost,Default Vendor Name,Default Vendor Code,Current Quantity Basic Bee,New Quantity Basic Bee,Stock Alert Enabled Basic Bee,Stock Alert Count Basic Bee,Tax - Michigan Sales Tax (6%)
4GMJX35SUZKFBTXKIVJXRROX,TLC Tee,,Tees,,TLCM,medium,,74.00,Size,medium,,,32.00,Daydreamer LA,,3,,,,Y
OMLK7KOJWNWOG6TY5WRNHAZJ,TLC Tee,,Tees,,TLCL,large,,74.00,Size,large,,,32.00,Daydreamer LA,,0,,,,Y
VJ7TKDGQNAY47DKRG4P5XQUC,Triangle Leather Bag,,Accessories,,TRILTH,Black,,50.00,Color,Black,,,13.62,AliExpress,,1,,,,Y
HA5VU7ZMY7E5SSZQNO4MBVSJ,Triangle Leather Bag,,Accessories,,TRILTHP,Pewter,,50.00,Color,Pewter,,,13.62,AliExpress,,2,,,,Y
NCDULMBGG7GZMN2RITDP4SBW,Turtle Neck Bodysuit,"Size: One Size
Description: A seamless turtleneck bodysuit with long sleeves. 
Fabric: 92% Nylon / 8% Spandex
Made in USA",Tops,,7727,Regular,,32.00,,,,,15.00,Niki Biki,,2,,,,Y
PM4AORZ2A6T5YERCDXKAD3JX,Twisted Hoops,,Accessories,,473242,Regular,,14.00,,,,,4.25,Wona Trading,,1,,,,Y
IDOCJ26B5DQS2JI3K4DX7XZS,Two-Tone Hoodie,,Hoodies,,twtnhe,x-small,,47.00,Size,x-small,,,18.81,,,,,,,Y
E7AHQTKSKFFO3AXH3GU7PVLU,Two-Tone Hoodie,,Hoodies,,twtnhs,small,,47.00,Size,small,,,18.81,,,,,,,Y
PVHFA7KZW5DJCE5IOHEDEMLD,Two-Tone Hoodie,,Hoodies,,twtnhm,medium,,47.00,Size,medium,,,18.81,,,,,,,Y
5PEJ3MBGSUTGDVQ5JPJY6X5B,Two-Tone Hoodie,,Hoodies,,twtnhl,large,,47.00,Size,large,,,18.81,,,,,,,Y
7HJDASULEWNSYXQWNJBGYFES,Ursula long sleeve,,Tops,,urssmw,"small, White",,25.00,Size,small,Color,White,9.50,May Blue,,1,,,,Y
U344YVMTJILLT6SUREK2LM47,Ursula long sleeve,,Tops,,urssm,"small, Black",,25.00,Size,small,Color,Black,9.50,May Blue,,1,,,,Y
GEAAADXTPY4QB2UU7GNLBZFP,Ursula long sleeve,,Tops,,ursmw,"medium, White",,25.00,Size,medium,Color,White,9.50,May Blue,,2,,,,Y
XSGL7723FWOOVNUXTGKXEWO3,Ursula long sleeve,,Tops,,ursm,"medium, Black",,25.00,Size,medium,Color,Black,9.50,May Blue,,2,,,,Y
NN4JIT7ASGXWW6JEJALJRZTM,Ursula long sleeve,,Tops,,urslw,"large, White",,25.00,Size,large,Color,White,9.50,May Blue,,2,,,,Y
JWT6PRW6QN6IVPEIP64AH5J5,Ursula long sleeve,,Tops,,ursl,"large, Black",,25.00,Size,large,Color,Black,9.50,May Blue,,2,,,,Y
KNG343OVZVY233JDCNWFXEPB,Ursula long sleeve,,Tops,,ursxlw,"x-large, White",,25.00,Size,x-large,Color,White,9.50,May Blue,,0,,,,Y
4FFAV6XDBRVJYLMWEIIGGGFB,Ursula long sleeve,,Tops,,ursxl,"x-large, Black",,25.00,Size,x-large,Color,Black,9.50,May Blue,,1,,,,Y
6QKYLCRK3VXVRBS6PQACNV5T,V Neck Ribbed Crop Top,"Size: One Size
Description: Ribbed knit crop top featuring
a v-neckline and cropped silhouette. 
Fabric: 92% Nylon / 8% Spandex
Made in USA",Tops,,7575C,Chocolate,,20.00,Color,Chocolate,,,7.50,Niki Biki,,3,,,,Y
DQN4FLW2YY7GY6NRVUSNUJKZ,V Neck Ribbed Crop Top,,Tops,,7575O,Olive,,20.00,Color,Olive,,,7.50,Niki Biki,,2,,,,Y
NPD25HIXAE4APBL3O7OIVBAQ,Velour Split Jogger,,Sweatpants,,velour,x-small,,47.00,Size,x-small,,,18.81,,,,,,,Y
YKNZFLQ25TIUCTTQVKZW3V4F,Velour Split Jogger,,Sweatpants,,velours,small,,47.00,Size,small,,,18.81,,,,,,,Y
QBOL2XUROOZNE25V4SLW7E6Z,Velour Split Jogger,,Sweatpants,,velourm,medium,,47.00,Size,medium,,,18.81,,,,,,,Y
3ZZ2AAQUSMNG5UJO7S33M7JA,Velour Split Jogger,,Sweatpants,,velourl,large,,47.00,Size,large,,,18.81,,,,,,,Y
NLUCULGMZFUYZYVYSPJW5MEV,Velour Split Top,,Tops,,vlmini,x-small,,42.00,Size,x-small,,,16.80,,,,,,,Y
BLTIPVT3WFCDRPV6QXRO5S5A,Velour Split Top,,Tops,,vlminis,small,,42.00,Size,small,,,16.80,,,,,,,Y
K27NUMQTZCH2RCSCHMA5ZUWM,Velour Split Top,,Tops,,vlminim,medium,,42.00,Size,medium,,,16.80,,,,,,,Y
PWWNFU56J3BBO3RJSX23XCCW,Velour Split Top,,Tops,,vlminil,large,,42.00,Size,large,,,16.80,,,,,,,Y
7WTYCE2TRGC7QPKD4LMXVBUI,Velvet Longline Bralette,"92% Nylon 8% Spandex

Cup Fit
S: 32B 32C 34A 34B
M: 32D 34C 36A 36B
L: 32DD 34D 36C 38A 38B",Tops,,16BS,"Black, small",,30.00,Color,Black,Size,small,7.00,Leto Wholesale,,1,,,,Y
S5NARV7OHPSEXAGAZV7ECF3M,Velvet Longline Bralette,,Tops,,16BM,"Black, medium",,30.00,Color,Black,Size,medium,7.00,Leto Wholesale,,2,,,,Y
6UI6N4JCVLWWAF7HO6TFJWG3,Velvet Longline Bralette,,Tops,,16BSBL,"Black, large",,30.00,Color,Black,Size,large,7.00,Leto Wholesale,,1,,,,Y
F5JW4NBOLXNZIPCSP2NRFQ5X,Velvet Longline Bralette,,Tops,,16BSTS,"Teal, small",,30.00,Color,Teal,Size,small,7.00,Leto Wholesale,,2,,,,Y
TLPLA6EWXKV3423MMNNMWZ4O,Velvet Longline Bralette,,Tops,,16BSTM,"Teal, medium",,30.00,Color,Teal,Size,medium,7.00,Leto Wholesale,,1,,,,Y
ISR35O4KSO3TQXZALEO4QMGE,Velvet Longline Bralette,,Tops,,16BSTL,"Teal, large",,30.00,Color,Teal,Size,large,7.00,Leto Wholesale,,2,,,,Y
CK37TEZDFAUF4BOX6KQVCCMD,Vintage Chevron Crop Top,"Size: One Size
Description:A ribbed knit crop top featuring a scoop neckline and back
and vintage wash.
Fabric: 92% Nylon / 8% Spandex
Made in USA",Tops,,NS7923G,Green,,25.00,Color,Green,,,12.50,Niki Biki,,5,,,,Y
Y52FOTISVVD42PZUCRFPKIHK,Vintage Chevron Crop Top,,Tops,,NS7923,Grey,,25.00,Color,Grey,,,12.50,Niki Biki,,5,,,,Y
EQIDHLRKN3ZRBJXINNAJPJ7B,Vintage Chevron Crop Top,,Tops,,7801,Chocolate,,25.00,Color,Chocolate,,,9.00,Niki Biki,,3,,,,Y
B4ANC5T4H6OCUKRWUAUJFEUM,Vintage Chevron Crop Top,,Tops,,7923,Denim,,25.00,Color,Denim,,,12.50,Niki Biki,,3,,,,Y
4XJ7TU7I2MLXAT6LBFOP4TJ5,Vintage Chevron Highneck Crop Top,"Size: One Size
Description: A ribbed knit crop top featuring
high neckline and vintage wash. 
Fabric: 92% Nylon / 8% Spandex
Made in USA",Tops,,NS8017,Regular,,29.00,,,,,14.30,Niki Biki,,3,,,,Y
UKZ2XIM4GSOSPTWJ7IMEALRZ,Vintage One Shoulder Crop Top,"Size: One Size
Description: A ribbed knit crop top featuring
a one shoulder design and vintage wash. 
Fabric: 92% Nylon / 8% Spandex",Tops,,7834B,Blue,,21.00,Color,Blue,,,10.50,Niki Biki,,2,,,,Y
ZTLRBFGG2QINRYUEX5MY5UWV,Vintage One Shoulder Crop Top,,Tops,,7834J,Jade,,21.00,Color,Jade,,,10.50,Niki Biki,,4,,,,Y
ZV722HXV5GVX56M7X2GZPRKP,Vintage V Neck Crop Top,"Size: One Size
Description:Ribbed knit top featuring a v-neckline
and cropped silhouette. 
Fabric: 92% Nylon / 8% Spandex
Made in USA",Tops,,7634BL,Black,,20.00,Color,Black,,,9.50,Niki Biki,,2,,,,Y
TEUB75SUM5DGKLOUDJIPMCTJ,Vintage V Neck Crop Top,,Tops,,7634B,Burgundy,,20.00,Color,Burgundy,,,9.50,Niki Biki,,3,,,,Y
JJQ5LYNBNLQGJ6L7GHBU6ET4,Virgo Zodiac Perfumette Card Set,"Gift mindfully with this cute Virgo Zodiac Perfumette. Includes an intention mantra to help spread magical vibes and charm the air.

Virgo zodiac perfume is perfectly versatile, floating from summer florals to autumn fruits. Its feminine softness and intimate silage makes it effortlessly practical. Be on point everyday with this earth sign's grounding vibe.

Top: Granny Smith Apple, Pomegranate
Middle: Pink Magnolia, Jasmine
Bottom: Sandalwood
 
Birthdays: 8/23 to 9/22
Intention: Grace",Gifts,,ZSET0106,default,,12.00,,,,,6.00,Zodiac Perfumery,,2,,,,Y
PZNLLW24Q5NNGAZEXSDIMHV7,Vivian Velvet Track Jacket,Velvet track jacket with smock detail.,Jackets,,vivits,small,,35.00,Size,small,,,14.00,Tic Toc,,3,,,,Y
34BZEZ6SHUKJPYR2FUEVSCJ4,Vivian Velvet Track Jacket,,Jackets,,vivitm,medium,,35.00,Size,medium,,,14.00,Tic Toc,,1,,,,Y
JWQBF6OCPARFB3FQ4YWXSH6S,Vivian Velvet Track Jacket,,Jackets,,vivitl,large,,35.00,Size,large,,,14.00,Tic Toc,,1,,,,Y
5WK5UOC6CCMGHHL4K6YJLJ7Z,Vivian Velvet Track Pants,Velvet high waist track pants.,Pants,,vivips,small,,40.00,Size,small,,,14.00,Tic Toc,,3,,,,Y
TCRVISH5JSJMYSVJRSDMRQG2,Vivian Velvet Track Pants,,Pants,,vivipm,medium,,40.00,Size,medium,,,14.00,Tic Toc,,1,,,,Y
L2F2M32XMYHLXUIM5YKNML35,Vivian Velvet Track Pants,,Pants,,vivipl,large,,40.00,Size,large,,,14.00,Tic Toc,,1,,,,Y
ST6WFIT5S5X5IYAPEIS6OUAN,Vodka Makes It Better Card,"Shit Happens 
But Vodka Makes It Better 

This card is blank inside and ready for you to write a personal message.

Details:

-Measures 4 x 5.5 inches
-Printed on acid and lignin free white card stock (A2) folded
-Brown Kraft envelope
-Blank inside
-Packaged in a plastic protective sleeve",Gifts,,VODC,default,,5.00,,,,,2.50,Honest AF,,5,,,,Y
APKKEG3DPGGFGLM5REM7YKH3,Whipped Body Butter,"Contains 7 certified organic oils, designed to hydrate and repair. <br /><br />Velvet Rose:  If you love a rose scent, you're going to love this one. It has luxurious rose, smoky oud wood with a little sweetness. You'll feel like you're in a garden of roses. <br /><br />Honey Almond:  This decadent sweet and nutty scent of honey and almonds is a beautiful blend of creamy vanilla and hint of musk that will enliven while rekindling nostalgic memories of nature - like an early-morning walk through the fields. <br /><br />Hudson's:  notes of juicy, ripe pear, a hint of spice, orange, vanilla and amber and smells absolutely amazing!<br /><br />Detroit:  This body butter has an earthy mix of wood and a calming blend of sweet vanilla and musk. <br /><br />Lush:  This butter is a perfect blend of exotic fruits that are citrusy with hint of sweet, juicy peach. <br /><br />White Tea & Lavender:  This intensly calming and soothing scent of white tea and lavender is an aromatic oasis. This butter is highly hydrating and will leave your dry flaky skin smooth and silky. ",Gifts,,2wtlv,"2 oz, White Tea & Lavender",,12.50,Oz,2 oz,12th and Viv,White Tea & Lavender,6.72,12th and Viv,,2,,,,Y
PGPYBZXHAIOTE4RGY73KAGSN,Whipped Body Butter,,Gifts,,2lush,"2 oz, Lush",,12.50,Oz,2 oz,12th and Viv,Lush,6.72,12th and Viv,,1,,,,Y
3VQYCLTVI3WHV3VI5H7XKLEJ,Whipped Body Butter,,Gifts,,2det,"2 oz, Detroit",,12.50,Oz,2 oz,12th and Viv,Detroit,6.72,12th and Viv,,2,,,,Y
YSPWTZKYE667PNC6VPJ6HDVY,Whipped Body Butter,,Gifts,,2hyal,"2 oz, Honey Almond",,12.50,Oz,2 oz,12th and Viv,Honey Almond,6.72,12th and Viv,,2,,,,Y
RKCQYTVIFPHQB6ZYGKWQUWNR,Whipped Body Butter,,Gifts,,4lush,"4 oz, Lush",,17.00,Oz,4 oz,12th and Viv,Lush,8.97,12th and Viv,,1,,,,Y
7AJMWUQURRPRVVBOWKOJJNMD,Whipped Body Butter,,Gifts,,4hyal,"4 oz, Honey Almond",,17.00,Oz,4 oz,12th and Viv,Honey Almond,8.97,12th and Viv,,2,,,,Y
Z2EA5LWH2KIUBDOUEPS2ZRYD,Whipped Body Butter,,Gifts,,4hud,"4 oz, Hudson's",,17.00,Oz,4 oz,12th and Viv,Hudson's,8.97,12th and Viv,,1,,,,Y
RFUUJRFBQF3MVAAJGTEG2GH7,Whipped Body Butter,,Gifts,,4velv,"4 oz, Velvet Rose",,17.00,Oz,4 oz,12th and Viv,Velvet Rose,8.97,12th and Viv,,2,,,,Y
4MMMKHW727F5ALBLFKTKDBOY,Whipped Body Cream - Week From Hell,"Who doesn’t love an old-fashioned can of whip cream? Our new Whipped Body lotion looks and feels just like the real thing- you’ll be tempted to eat it right out of the can, but don’t! Your body deserves this special treat.
Vegan, Cruelty-Free, Gluten-Free.
SLS, Paraben, Phthalate, and Dye-Free.",Gifts,,BCWEE,default,,18.00,,,,,9.00,Walton Wood Farm Corp,BCWEE,2,,,,Y
B3HXSKIX244NLEIBF5JDI3WJ,Why Go Big When You Can Go Home Candle,"9 oz soy wax candle hand poured in the USA

Scent: ""RAINFOREST"" Aromatic wood tones, leafy canopy and tropical floral notes.",Gifts,,CAN-4,default,,18.00,,,,,8.50,Fun Club,CAN-4,5,,,,Y
LGJAYLDLQTRQ4GTKDIO3Z337,Why You So Fine Card,"Handcrafted greeting card.
Size A2 (4.25 x 5.5) folded.
Packaged in cellophane with kraft envelope.
Blank inside.",Gifts,,374CS,default,,5.00,,,,,2.50,Carla Sue Greeting Cards,,5,,,,Y
IU77234PHVEPWE3FJCYPVBOJ,Winter Hat,"Ladies Knit Winter Hat
100% Acrylic
Soft material that won't itch
Extra fuzzy pom pom on top",Accessories,,PlaidB,Black plaid,,18.00,Hat print,Black plaid,,,4.00,Selini NY,,2,,,,Y
P3LJL7M6KWWOTNU3GW2MX6QR,Winter Hat,,Accessories,,PlaidP,Pink plaid,,18.00,Hat print,Pink plaid,,,4.00,Selini NY,,1,,,,Y
JBGZBEXLWSRIVMIMIFGESRGD,Winter Hat,,Accessories,,PlaidG,Grey plaid,,18.00,Hat print,Grey plaid,,,4.00,Selini NY,,3,,,,Y
AKTPDCB6FNHMC6RQLPXS4BIS,Winter Hat,,Accessories,,PlaidN,Navy plaid,,18.00,Hat print,Navy plaid,,,4.00,Selini NY,,2,,,,Y
NZJPQKFROLEBW6Q7FNMKUSI3,Winter Hat,,Accessories,,Pink,Pink,,18.00,Hat print,Pink,,,4.00,Selini NY,,0,,,,Y
O4YJ4H3VCTXHD5FUMOE32XIX,Winter Hat,,Accessories,,White,White,,18.00,Hat print,White,,,4.00,Selini NY,,2,,,,Y
RHLVHP7275KA4A6ZGCWGO43F,Winter Hat,,Accessories,,Grey,Grey,,18.00,Hat print,Grey,,,4.00,Selini NY,,3,,,,Y
3VVQCK3Z5MUWILDYEPXQAUVM,Winter Hat,,Accessories,,NavyH,Navy,,18.00,Hat print,Navy,,,4.00,Selini NY,,3,,,,Y
XVVUZFBSA3TQDMWEMV4ZP3I5,Winter Hat,,Accessories,,BlackH,Black,,18.00,Hat print,Black,,,4.00,Selini NY,,1,,,,Y
4FGAMI5P2AUIFP6SPF2VJ2CD,Winter One Shoulder,"Knit Open Front Detail Top<br />47% Cotton, 47% Modal, 6% Spandex<br /><br />Model Wears Size Small",Tops,,802SW,"small, White",,36.00,Size,small,Color,White,18.00,Salty,,0,,,,Y
MTIIDA3QTIWR2ZR3UOOJ7KSV,Winter One Shoulder,,Tops,,802SB,"small, Black",,36.00,Size,small,Color,Black,18.00,Salty,,0,,,,Y
B3F7OIM4WTAHUPXRRVLBCOVJ,Winter One Shoulder,,Tops,,802MW,"medium, White",,36.00,Size,medium,Color,White,18.00,Salty,,1,,,,Y
IFAJSTZUJDRNQXWWQ57MOGRT,Winter One Shoulder,,Tops,,802MB,"medium, Black",,36.00,Size,medium,Color,Black,18.00,Salty,,0,,,,Y
5FU367DBE5P57SKNREJBY3KP,Winter One Shoulder,,Tops,,802LW,"large, White",,36.00,Size,large,Color,White,18.00,Salty,,0,,,,Y
QWP4BDAGIQAIJ227YXTN2RKF,Winter One Shoulder,,Tops,,802LB,"large, Black",,36.00,Size,large,Color,Black,18.00,Salty,,0,,,,Y
Y5W6IXNIKM73IQVSHHRQPTD3,Wishbone Studs,,Accessories,,479698,Regular,,14.00,,,,,6.50,Wona Trading,,1,,,,Y
B5YSZNMI33ZOPNZULTMDGUHZ,Wonka Vision Sunglasses,,Accessories,,,Regular,,24.00,,,,,6.44,,,,,,,Y
O57UA3HVT4M56W3BR6FJHG3R,Wood Accented Earrings,,Accessories,,475880,Regular,,13.00,,,,,4.75,Wona Trading,,1,,,,Y
SUTC6SLIM2NQKXT7V23MBELO,Woven Leather Bag,,Accessories,,WOVENW,White,,40.00,Color,White,,,19.00,AliExpress,,1,,,,Y
DJZKVXGWUFSGNBB5PJTHWET6,Woven Leather Bag,,Accessories,,WOVENB,Black,,40.00,Color,Black,,,19.00,AliExpress,,1,,,,Y
E5BCBDCFEMQDN6R2MGD4QGVZ,Woven Trousers,Trousers by Just One Answer (J.O.A) featuring acetate belt buckle and cuffed ankles.,Pants,,,x-small,,94.00,Size,x-small,,,10.00,Just One Answer,,1,,,,Y
AWSORQDQW5EP5DKC2CKE4CMU,Woven Trousers,,Pants,,,small,,94.00,Size,small,,,10.00,Just One Answer,,2,,,,Y
H7KFFNNXVMDOIVUUA3LFSSYP,Woven Trousers,,Pants,,,medium,,94.00,Size,medium,,,10.00,Just One Answer,,2,,,,Y
OGRZFI2SHF4LBAA73WVTDQZY,Woven Trousers,,Pants,,,large,,94.00,Size,large,,,10.00,Just One Answer,,0,,,,Y
5NYOU2JDVO5PJYC255ME3DOZ,Woven Trousers,,Pants,,,x-large,,94.00,Size,x-large,,,10.00,Just One Answer,,0,,,,Y
ES4OJJ62BYHR6RQJHVMYSSBC,Year Necklace,"Rep your year! Birth year, grad year, whatever date means something to you! Necklaces come in gold or silver plated 

Years: 1975-2010",Accessories,,G1986,"Gold, 1986",,15.00,Metal,Gold,Year,1986,3.00,AliExpress,,2,,,,Y
M2PYO4RLA27TUWFG7OPXHQ5C,Year Necklace,,Accessories,,G1987,"Gold, 1987",,15.00,Metal,Gold,Year,1987,3.00,AliExpress,,1,,,,Y
TTJWPEN2NFGB76HUE4SCQZ4A,Year Necklace,,Accessories,,G1988,"Gold, 1988",,15.00,Metal,Gold,Year,1988,3.00,AliExpress,,1,,,,Y
UX4T7YNB5DLBNZFLQPFPLXBZ,Year Necklace,,Accessories,,G1989,"Gold, 1989",,15.00,Metal,Gold,Year,1989,3.00,AliExpress,,0,,,,Y
FPL64O6Q2VNNMXKE2J257SUP,Year Necklace,,Accessories,,G1990,"Gold, 1990",,15.00,Metal,Gold,Year,1990,3.00,AliExpress,,2,,,,Y
VR22TNZXJ56CQQ5SMP3EIBSW,Year Necklace,,Accessories,,G1991,"Gold, 1991",,15.00,Metal,Gold,Year,1991,3.00,AliExpress,,3,,,,Y
OZXEKQVR7VIS6SMENXTN2C5D,Year Necklace,,Accessories,,G1992,"Gold, 1992",,15.00,Metal,Gold,Year,1992,3.00,AliExpress,,4,,,,Y
QXUBPV5LSGYA7YTRYTABOWHW,Year Necklace,,Accessories,,G1993,"Gold, 1993",,15.00,Metal,Gold,Year,1993,3.00,AliExpress,,3,,,,Y
W3JHCCGKCZ74RO4CPUWNV2TZ,Year Necklace,,Accessories,,G1994,"Gold, 1994",,15.00,Metal,Gold,Year,1994,3.00,AliExpress,,4,,,,Y
YAGIZF7NRXMJFX44KWT4UTON,Year Necklace,,Accessories,,G1995,"Gold, 1995",,15.00,Metal,Gold,Year,1995,3.00,AliExpress,,3,,,,Y
P2M5HX6QHWIZMOB74UPEL54N,Year Necklace,,Accessories,,G1996,"Gold, 1996",,15.00,Metal,Gold,Year,1996,3.00,AliExpress,,3,,,,Y
UA44HNQOSA6UXZUWVMALHSQE,Year Necklace,,Accessories,,G1997,"Gold, 1997",,15.00,Metal,Gold,Year,1997,3.00,AliExpress,,3,,,,Y
JDALBSEXYWFTTEFSKTFZGXUX,Year Necklace,,Accessories,,G1998,"Gold, 1998",,15.00,Metal,Gold,Year,1998,3.00,AliExpress,,0,,,,Y
6YDFY6ZHWCPTGAAZZPKPAW35,Year Necklace,,Accessories,,G1999,"Gold, 1999",,15.00,Metal,Gold,Year,1999,3.00,AliExpress,,1,,,,Y
WG5HVPQTFDE6RQ7GB2FTEKMP,Year Necklace,,Accessories,,G2000,"Gold, 2000",,15.00,Metal,Gold,Year,2000,3.00,AliExpress,,2,,,,Y
GAQ4KUE24K7JVJEYW7WUP6DX,Year Necklace,,Accessories,,G1985,"Gold, 1985",,15.00,Metal,Gold,Year,1985,3.00,AliExpress,,2,,,,Y
HC6GWQHWSCKNODZNFYSRQFNF,Year Necklace,,Accessories,,G2001,"Gold, 2001",,15.00,Metal,Gold,Year,2001,3.00,AliExpress,,2,,,,Y
KU4B37PGF27UH3IEQOS2J37E,Year Necklace,,Accessories,,G2002,"Gold, 2002",,15.00,Metal,Gold,Year,2002,3.00,AliExpress,,2,,,,Y
F522XOL4DDA5HHQWO54QOUVH,Year Necklace,,Accessories,,G2003,"Gold, 2003",,15.00,Metal,Gold,Year,2003,3.00,AliExpress,,2,,,,Y
OJFC6CP7BRVAL2B66VAMFHTE,Year Necklace,,Accessories,,G2004,"Gold, 2004",,15.00,Metal,Gold,Year,2004,3.00,AliExpress,,2,,,,Y
SOVBFTO3DMN3B4OPGYXPCEE2,Year Necklace,,Accessories,,G2005,"Gold, 2005",,15.00,Metal,Gold,Year,2005,3.00,AliExpress,,2,,,,Y
FOOIN6R2PP7MGJR5MWCPPWAX,Year Necklace,,Accessories,,G2006,"Gold, 2006",,15.00,Metal,Gold,Year,2006,3.00,AliExpress,,1,,,,Y
4STOHR65QFSPEEBDGFJXDHZ6,Year Necklace,,Accessories,,G2007,"Gold, 2007",,15.00,Metal,Gold,Year,2007,3.00,AliExpress,,2,,,,Y
B4YMYN7MUKPQOR3LID4IS7CL,Year Necklace,,Accessories,,G2008,"Gold, 2008",,15.00,Metal,Gold,Year,2008,3.00,AliExpress,,1,,,,Y
EFZN5UI2HLJ3HPGMZ6GMCMUA,Year Necklace,,Accessories,,G2009,"Gold, 2009",,15.00,Metal,Gold,Year,2009,3.00,AliExpress,,2,,,,Y
QY7O3N34YBYD2KGFSGV3I7Q5,Year Necklace,,Accessories,,G2010,"Gold, 2010",,15.00,Metal,Gold,Year,2010,3.00,AliExpress,,2,,,,Y
4D6PENNAI7EJPV3KNIBKQYDY,Year Necklace,,Accessories,,G1984,"Gold, 1984",,15.00,Metal,Gold,Year,1984,3.00,AliExpress,,0,,,,Y
3E6XCXIH6A5DPWKKSR3EBDYI,Year Necklace,,Accessories,,G1983,"Gold, 1983",,15.00,Metal,Gold,Year,1983,3.00,AliExpress,,1,,,,Y
U4DUNO2PC37K3LPFAC3WA4D6,Year Necklace,,Accessories,,G1982,"Gold, 1982",,15.00,Metal,Gold,Year,1982,3.00,AliExpress,,0,,,,Y
H5GBAMO4NFBPMQU4PNQFD4YT,Year Necklace,,Accessories,,G1981,"Gold, 1981",,15.00,Metal,Gold,Year,1981,3.00,AliExpress,,1,,,,Y
OYZMR42KEOPOAGNCIGOMLJ6I,Year Necklace,,Accessories,,G1980,"Gold, 1980",,15.00,Metal,Gold,Year,1980,3.00,AliExpress,,1,,,,Y
DM7GXS5QTDO3PBGQVVOORJEU,Year Necklace,,Accessories,,G1979,"Gold, 1979",,15.00,Metal,Gold,Year,1979,3.00,AliExpress,,1,,,,Y
HRY443KPJLCZTYSIBY7AQ56T,Year Necklace,,Accessories,,G1978,"Gold, 1978",,15.00,Metal,Gold,Year,1978,3.00,AliExpress,,0,,,,Y
MIBUQEGTKS74LEXXK4L6T6XR,Year Necklace,,Accessories,,G1977,"Gold, 1977",,15.00,Metal,Gold,Year,1977,3.00,AliExpress,,1,,,,Y
RDX7RWV7ZY5VCD4DEB4WPNJ7,Year Necklace,,Accessories,,G1976,"Gold, 1976",,15.00,Metal,Gold,Year,1976,3.00,AliExpress,,1,,,,Y
SL4QZEVK63MXEOFN6PPJZ73T,Year Necklace,,Accessories,,G1975,"Gold, 1975",,15.00,Metal,Gold,Year,1975,3.00,AliExpress,,0,,,,Y
BGSRUA62QUSMB3RVJ34UGZNO,Year Necklace,,Accessories,,S1986,"Silver, 1986",,15.00,Metal,Silver,Year,1986,3.00,AliExpress,,2,,,,Y
SRKU42EQSI5CY7YMUSALCMCA,Year Necklace,,Accessories,,S1987,"Silver, 1987",,15.00,Metal,Silver,Year,1987,3.00,AliExpress,,2,,,,Y
YACEB7F5XGJ2NHZHLBYBDLMR,Year Necklace,,Accessories,,S1988,"Silver, 1988",,15.00,Metal,Silver,Year,1988,3.00,AliExpress,,1,,,,Y
3GSW5AH6RCA2SJUYLU3I5URE,Year Necklace,,Accessories,,S1989,"Silver, 1989",,15.00,Metal,Silver,Year,1989,3.00,AliExpress,,2,,,,Y
HYWEV2E7DN4N3XCEUU2DXRIN,Year Necklace,,Accessories,,S1990,"Silver, 1990",,15.00,Metal,Silver,Year,1990,3.00,AliExpress,,2,,,,Y
UX26LUW46JOOVJ2L7RFDWLWR,Year Necklace,,Accessories,,S1991,"Silver, 1991",,15.00,Metal,Silver,Year,1991,3.00,AliExpress,,3,,,,Y
D2NXYQ2I6GQIO5ORYGX4ZO4I,Year Necklace,,Accessories,,S1992,"Silver, 1992",,15.00,Metal,Silver,Year,1992,3.00,AliExpress,,4,,,,Y
DNPAPFRNP6244MF532OCWYTO,Year Necklace,,Accessories,,S1993,"Silver, 1993",,15.00,Metal,Silver,Year,1993,3.00,AliExpress,,5,,,,Y
L6W7JN3OMRSMKDY7IKNTDFHC,Year Necklace,,Accessories,,S1994,"Silver, 1994",,15.00,Metal,Silver,Year,1994,3.00,AliExpress,,4,,,,Y
D4VATIGFE2FYTCUASIPVYIFF,Year Necklace,,Accessories,,S1995,"Silver, 1995",,15.00,Metal,Silver,Year,1995,3.00,AliExpress,,3,,,,Y
PUJTRYHIKLFA7MWK7S3X4DW3,Year Necklace,,Accessories,,S1996,"Silver, 1996",,15.00,Metal,Silver,Year,1996,3.00,AliExpress,,3,,,,Y
7GE5JZJ4BIR5FAO6IRGWEIZU,Year Necklace,,Accessories,,S1997,"Silver, 1997",,15.00,Metal,Silver,Year,1997,3.00,AliExpress,,4,,,,Y
2GMZZHVHTR4OFMI36T5VCDOQ,Year Necklace,,Accessories,,S1998,"Silver, 1998",,15.00,Metal,Silver,Year,1998,3.00,AliExpress,,1,,,,Y
OA7ZCIHBLNAH372SF5HLIHAN,Year Necklace,,Accessories,,S1999,"Silver, 1999",,15.00,Metal,Silver,Year,1999,3.00,AliExpress,,2,,,,Y
VEF7MCOJNTLLZMFTRYHXRFOO,Year Necklace,,Accessories,,S2000,"Silver, 2000",,15.00,Metal,Silver,Year,2000,3.00,AliExpress,,2,,,,Y
7JF5R4GQFW3B5XGA6VAILAOB,Year Necklace,,Accessories,,S1985,"Silver, 1985",,15.00,Metal,Silver,Year,1985,3.00,AliExpress,,0,,,,Y
KD2PALIL4HFTAQFMJZWPKUGX,Year Necklace,,Accessories,,S2001,"Silver, 2001",,15.00,Metal,Silver,Year,2001,3.00,AliExpress,,2,,,,Y
